From Account, From Account Name,To Account, To Account Name ,Amount
863592,ywtvzs,984928,zyuzsy,282.0
585802,vyvyqs,886171,yywrxr,633.0
860325,ywqtsv,725666,xsvwww,183.0
438733,utyxtt,660378,wwqtxy,485.0
1070415,rqxqurv,858662,yvywws,235.0
308138,tqyrty,684771,wyuxxr,421.0
1021461,rqsruwr,751418,xvrury,88.0
255568,svvvwy,951038,zvrqty,404.0
450076,uvqqxw,333412,ttturs,497.0
218975,sryzxv,186664,rywwwu,648.0
880280,yyqsyq,830911,ytqzrr,754.0
231837,strytx,1073499,rqxtuzz,303.0
405720,uqvxsq,504851,vquyvr,151.0
703517,xqtvrx,505051,vqvqvr,303.0
565521,vwvvsr,1079623,rqxzwst,561.0
658730,wvyxtq,855497,yvvuzx,964.0
841908,yurzqy,495613,uzvwrt,595.0
711324,xrrtsu,504197,vqurzx,211.0
993953,zztzvt,1062854,rqwsyvu,335.0
744816,xuuyrw,1096445,rqzwuuv,600.0
764666,xwuwww,263992,swtzzs,423.0
534334,vtuttu,546075,vuwqxv,978.0
620203,wsqsqt,421716,usrxrw,532.0
490280,uzqsyq,379059,txzqvz,656.0
555752,vvvxvs,821955,ysrzvv,689.0
113827,rrtysx,937653,ztxwvt,796.0
732346,xtstuw,239839,stzytz,592.0
865707,ywvxqx,645615,wuvwrv,924.0
700063,xqqqwt,821319,ysrtrz,813.0
566546,vwwvuw,659302,wvztqs,563.0
851720,yvrxsq,324666,tsuwww,704.0
615467,wrvuwx,315300,trvtqq,318.0
102849,rqsyuz,412084,ursqyu,820.0
729163,xszrwt,423981,ustzyr,591.0
705376,xqvtxw,105802,rqvyqs,220.0
631322,wtrtss,237310,stxtrq,647.0
236962,stwzws,223038,sstqty,803.0
217397,srxtzx,411730,urrxtq,929.0
1041195,rqurrzv,194257,rzusvx,898.0
866718,ywwxry,459780,uvzxyq,722.0
316701,trwxqr,607739,wqxxtz,27.0
774569,xxuvwz,977556,zxxvvw,456.0
215249,srvsuz,146016,ruwqrw,680.0
711991,xrrzzr,887517,yyxvrx,359.0
211598,srrvzy,529251,vszsvr,50.0
260386,swqtyw,262982,swszys,559.0
719357,xrztvx,509990,vqzzzq,623.0
303606,tqtwqw,112316,rrstrw,162.0
781863,xyrywt,928620,zsywsq,876.0
336779,ttwxxz,796865,xzwywv,349.0
162380,rwstyq,233176,sttrxw,406.0
377890,txxyzq,478175,uxyrxv,881.0
720163,xsqrwt,296456,szwuvw,782.0
839915,ytzzrv,177148,rxxruy,217.0
106375,rqwtxv,964292,zwuszs,444.0
780913,xyqzrt,1059577,rqvzvxx,772.0
385375,tyvtxv,1042116,rqusrrw,763.0
718326,xrytsw,979073,zxzqxt,306.0
545108,vuvrqy,703743,xqtxut,245.0
1061928,rqwrzsy,374264,txuswu,861.0
972305,zxstqv,300423,tqqust,386.0
289787,syzxyx,896001,yzwqqr,655.0
881972,yyrzxs,498094,uzyqzu,757.0
939737,ztzxtx,1001513,rqqrvrt,859.0
536217,vtwsrx,360684,twqwyu,472.0
646766,wuwxww,387662,tyxwws,376.0
521069,vsrqwz,316285,trwsyv,977.0
179648,rxzwuy,915008,zrvqqy,932.0
1077947,rqxxzux,451717,uvrxrx,612.0
1015897,rqrvyzx,907248,zqxsuy,187.0
675280,wxvsyq,822434,yssutu,630.0
681280,wyrsyq,1090557,rqzqvvx,317.0
249014,suzqru,806453,yqwuvt,492.0
456940,uvwzuq,924505,zsuvqv,191.0
1068830,rqwyytq,863125,ywtrsv,299.0
1060679,rqwqwxz,537072,vtxqxs,29.0
339894,ttzyzu,762097,xwsqzx,647.0
1007975,rqqxzxv,133947,rttzux,52.0
823884,ystyyu,651735,wvrxtv,61.0
803588,yqtvyy,334374,ttutxu,197.0
210605,srqwqv,900892,zqqyzs,462.0
354408,tvuuqy,686594,wywvzu,255.0
702830,xqsytq,258916,svyzrw,975.0
726602,xswwqs,776356,xxwtvw,163.0
995208,zzvsqy,194373,rzutxt,480.0
955997,zvvzzx,387363,tyxtwt,293.0
332216,ttssrw,692478,wzsuxy,398.0
179212,rxzsrs,386328,tywtsy,295.0
735686,xtvwyw,963846,zwtyuw,548.0
576400,vxwuqq,533787,vttxyx,394.0
578663,vxywwt,1064351,rqwutvr,704.0
706555,xqwvvv,382424,tysusu,219.0
849195,yuzrzv,160898,rwqyzy,675.0
458834,uvyytu,951100,zvrrqq,523.0
687431,wyxutr,634179,wturxz,493.0
741767,xurxwx,495754,uzvxvu,216.0
799001,xzzqqr,747971,xuxzxr,953.0
759501,xvzvqr,625705,wsvxqv,949.0
200599,sqqvzz,983064,zytqwu,311.0
682617,wyswrx,205484,sqvuyu,385.0
145608,ruvwqy,529910,vszzrq,89.0
1038386,rqtytyw,130539,rtqvtz,220.0
933904,zttzqu,590539,vzqvtz,748.0
698866,wzyyww,114485,rruuyv,665.0
419540,urzvuq,102157,rqsrvx,19.0
601219,wqrsrz,643043,wutqut,467.0
254923,svuzst,779704,xxzxqu,144.0
639435,wtzutv,192608,rzswqy,220.0
811004,yrrqqu,252472,svsuxs,899.0
1057927,rqvxzsx,489127,uyzrsx,644.0
726664,xswwwu,653046,wvtquw,331.0
809873,yqzyxt,488337,uyyttx,118.0
770099,xxqqzz,781192,xyrrzs,225.0
694032,wzuqts,904242,zqusus,211.0
780819,xyqyrz,436229,utwssz,902.0
480868,uyqywy,1069017,rqwzqrx,154.0
672919,wxszrz,439018,utzqry,240.0
560115,vwqrrv,423164,ustrwu,78.0
803913,yqtzrt,693085,wztqyv,406.0
142451,rusuvr,518108,vryrqy,216.0
577734,vxxxtu,859651,yvzwvr,303.0
232395,ststzv,515760,vrvxwq,367.0
695297,wzvszx,1081436,rqyrutw,941.0
541471,vuruxr,319323,trztst,125.0
1077656,rqxxwvw,113524,rrtvsu,443.0
560690,vwqwzq,711427,xrrusx,951.0
222223,ssssst,989331,zyzttr,289.0
568818,vwyyry,957844,zvxyuu,170.0
321008,tsrqqy,379636,txzwtw,478.0
892678,yzswxy,791466,xzruww,772.0
968043,zwyqut,1001462,rqqruws,277.0
501570,vqrvxq,979405,zxzuqv,876.0
167923,rwxzst,1001742,rqqrxus,326.0
1000219,rqqqsrz,1037292,rqtxszs,10.0
878262,yxysws,676775,wxwxxv,35.0
911279,zrrsxz,329400,tszuqq,971.0
935011,ztvqrr,282815,sysyrv,94.0
829771,yszxxr,717534,xrxvtu,981.0
869541,ywzvur,303398,tqttzy,26.0
517054,vrxqvu,209465,sqzuwv,847.0
749132,xuzrts,130485,rtquyv,693.0
859039,yvzqtz,569782,vwzxys,848.0
793470,xztuxq,236703,stwxqt,313.0
468632,uwywts,372172,txsrxs,686.0
426853,uswyvt,849646,yuzwuw,17.0
756128,xvwrsy,956990,zvwzzq,658.0
109704,rqzxqu,947800,zuxyqq,371.0
659883,wvzyyt,981898,zyryzy,986.0
670266,wxqsww,889523,yyzvst,285.0
421895,usryzv,835314,ytvtru,945.0
585032,vyvqts,128701,rsyxqr,545.0
925860,zsvywq,200274,sqqsxu,697.0
557518,vvxvry,722424,xssusu,144.0
495045,uzvquv,1023596,rqstvzw,837.0
814254,yrusvu,167314,rwxtru,380.0
1049679,rquzwxz,1098317,rqzytrx,178.0
660678,wwqwxy,308890,tqyyzq,836.0
731128,xtrrsy,108612,rqywrs,433.0
940630,zuqwtq,409340,uqztuq,679.0
675540,wxvvuq,716498,xrwuzy,598.0
712264,xrsswu,1089085,rqyzqyv,559.0
949555,zuzvvv,167869,rwxywz,348.0
427827,usxysx,436532,utwvts,319.0
597143,vzxrut,900592,zqqvzs,440.0
389930,tyzztq,259016,svzqrw,522.0
792497,xzsuzx,545953,vuvzvt,481.0
765839,xwvytz,977042,zxxqus,707.0
916467,zrwuwx,234835,stuytv,265.0
390030,tzqqtq,302662,tqswws,707.0
825950,ysvzvq,986615,zywwrv,352.0
844598,yuuvzy,124922,rsuzss,60.0
775323,xxvtst,636615,wtwwrv,444.0
1069459,rqwzuvz,964963,zwuzwt,542.0
794634,xzuwtu,482899,uysyzz,540.0
331322,ttrtss,379566,txzvww,48.0
772118,xxsrry,1061216,rqwrsrw,54.0
1034734,rqtuxtu,438856,utyyvw,886.0
109811,rqzyrr,529875,vszyxv,88.0
819031,yrzqtr,201144,sqrruu,655.0
1055837,rqvvytx,372546,txsvuw,653.0
746591,xuwvzr,802845,yqsyuv,913.0
433909,uttzqz,155825,rvvysv,82.0
680191,wyqrzr,835386,ytvtyw,839.0
565467,vwvuwx,546885,vuwyyv,67.0
121736,rsrxtw,149537,ruzvtx,770.0
210713,srqxrt,375804,txvyqu,478.0
192312,rzstrs,538140,vtyruq,735.0
215561,srvvwr,726649,xswwuz,169.0
639392,wtztzs,1045039,rquvqtz,409.0
177280,rxxsyq,867560,ywxvwq,27.0
340650,tuqwvq,381849,tyryuz,683.0
657068,wvxqwy,1008464,rqqyuwu,898.0
489165,uyzrwv,444952,uuuzvs,621.0
649266,wuzsww,435790,utvxzq,805.0
878461,yxyuwr,1060078,rqwqqxy,377.0
111668,rrrwwy,600673,wqqwxt,487.0
679704,wxzxqu,536800,vtwyqq,759.0
411280,urrsyq,813430,yrtutq,731.0
1011559,rqrrvvz,985256,zyvsvw,572.0
383867,tytywx,603793,wqtxzt,559.0
1002113,rqqsrrt,384160,tyurwq,953.0
1089626,rqyzwsw,1020184,rqsqryu,908.0
974221,zxussr,288402,syyuqs,379.0
451871,uvryxr,673813,wxtyrt,858.0
1014331,rqruttr,451007,uvrqqx,859.0
413157,urtrvx,394410,tzuurq,567.0
428103,usyrqt,720832,xsqyts,907.0
1038278,rqtysxy,279451,sxzuvr,983.0
465402,uwvuqs,288724,syyxsu,166.0
416997,urwzzx,541851,vuryvr,378.0
938254,ztysvu,1030786,rqtqxyw,487.0
101300,rqrtqq,269199,swzrzz,118.0
275057,sxvqvx,820451,ysquvr,41.0
167323,rwxtst,431654,utrwvu,972.0
207099,sqxqzz,115568,rrvvwy,410.0
776019,xxwqrz,348737,tuyxtx,244.0
1066592,rqwwvzs,743546,xutvuw,377.0
212899,srsyzz,1041546,rqurvuw,184.0
953133,zvtrtt,989847,zyzyux,380.0
371463,txruwt,794476,xzuuxw,930.0
173394,rxttzu,875568,yxvvwy,678.0
526053,vswqvt,836318,ytwtry,647.0
373333,txtttt,619654,wrzwvu,126.0
529011,vszqrr,706522,xqwvss,315.0
399212,tzzsrs,350466,tvquww,920.0
652702,wvsxqs,291465,szruwv,552.0
919765,zrzxwv,102656,rqswvw,650.0
438933,utyztt,172204,rxssqu,149.0
598696,vzywzw,743187,xutryx,155.0
1024339,rqsuttz,333143,tttrut,714.0
295306,szvtqw,899846,yzzyuw,559.0
916738,zrwxty,506366,vqwtww,399.0
749801,xuzyqr,445511,uuvvrr,322.0
612506,wrsvqw,1006510,rqqwvrq,737.0
606323,wqwtst,426759,uswxvz,811.0
658823,wvyyst,917104,zrxrqu,623.0
182193,rysrzt,241539,survtz,175.0
524364,vsutwu,916520,zrwvsq,871.0
1015987,rqrvzyx,983023,zytqst,782.0
155684,rvvwyu,437768,utxxwy,742.0
950071,zvqqxr,889484,yyzuyu,876.0
161042,rwrqus,1081860,rqyrywq,236.0
1081017,rqyrqrx,793554,xztvvu,632.0
156846,rvwyuw,740859,xuqyvz,945.0
656603,wvwwqt,689345,wyztuv,490.0
465235,uwvstv,291581,szrvyr,125.0
516999,vrwzzz,173628,rxtwsy,704.0
473096,uxtqzw,1060435,rqwqutv,174.0
473475,uxtuxv,680127,wyqrsx,945.0
189824,ryzysu,921283,zsrsyt,126.0
476376,uxwtxw,1033631,rqttwtr,253.0
1061766,rqwrxww,717810,xrxyrq,436.0
791943,xzrzut,1016600,rqrwwqq,655.0
552772,vvsxxs,737232,xtxsts,33.0
368547,twyvux,112863,rrsywt,216.0
1028903,rqsyzqt,490749,uzqxuz,638.0
438992,utyzzs,112952,rrszvs,580.0
1040212,rquqsrs,138394,rtytzu,62.0
1004229,rqqussz,838469,ytyuwz,848.0
104886,rquyyw,951005,zvrqqv,374.0
851208,yvrsqy,799645,xzzwuv,76.0
400919,uqqzrz,760750,xwqxvq,381.0
648836,wuyytw,567430,vwxutq,375.0
314948,truzuy,795559,xzvvvz,544.0
1026738,rqswxty,242744,susxuu,515.0
633337,wttttx,987494,zyxuzu,657.0
1035638,rqtvwty,976312,zxwtrs,597.0
338573,ttyvxt,134500,rtuvqq,504.0
791074,xzrqxu,337646,ttxwuw,125.0
543194,vutrzu,496377,uzwtxx,719.0
318728,tryxsy,507289,vqxsyz,308.0
473325,uxttsv,466611,uwwwrr,378.0
792654,xzswvu,842221,yusssr,157.0
150614,rvqwru,130232,rtqsts,372.0
1006435,rqqwutv,844100,yuurqq,680.0
483973,uytzxt,381907,tyrzqx,561.0
758475,xvyuxv,269940,swzzuq,91.0
658938,wvyzty,418913,uryzrt,838.0
136177,rtwrxx,648569,wuyvwz,203.0
726647,xswwux,215237,srvstx,536.0
969564,zwzvwu,890732,yzqxts,909.0
957194,zvxrzu,424788,usuxyy,409.0
421126,usrrsw,394447,tzuuux,584.0
927874,zsxyxu,771543,xxrvut,202.0
623277,wstsxx,703268,xqtswy,498.0
770233,xxqstt,564906,vwuzqw,885.0
957346,zvxtuw,646465,wuwuwv,546.0
397252,tzxsvs,296068,szwqwy,697.0
699686,wzzwyw,790708,xzqxqy,486.0
242670,suswxq,432045,utsquv,965.0
281883,syryyt,483354,uyttvu,948.0
1004882,rqquyys,166015,rwwqrv,484.0
403875,uqtyxv,364600,twuwqq,863.0
348215,tuysrv,274794,sxuxzu,943.0
427424,usxusu,619974,wrzzxu,139.0
267454,swxuvu,208471,sqyuxr,663.0
266119,swwrrz,255600,svvwqq,562.0
731157,xtrrvx,347434,tuxutu,122.0
111073,rrrqxt,1072767,rqxsxwx,205.0
875246,yxvsuw,150140,rvqruq,898.0
147384,ruxtyu,746809,xuwyqz,928.0
1052076,rqvsqxw,613320,wrttsq,157.0
973715,zxtxrv,481305,uyrtqv,193.0
1070172,rqxqrxs,962793,zwsxzt,997.0
294253,szusvt,338419,ttyurz,266.0
795342,xzvtus,996581,zzwvyr,948.0
733784,xttxyu,419891,urzyzr,435.0
958390,zvytzq,531682,vtrwys,911.0
537388,vtxtyy,572600,vxswqq,203.0
887275,yyxsxv,491967,uzrzwx,693.0
172227,rxsssx,920195,zsqrzv,482.0
822363,ysstwt,715173,xrvrxt,791.0
989784,zyzxyu,830716,ytqxrw,423.0
936479,ztwuxz,1029863,rqszywt,312.0
223553,sstvvt,647044,wuxquu,437.0
192439,rzsutz,876390,yxwtzq,302.0
245743,suvxut,1008590,rqqyvzq,559.0
914335,zruttv,372761,txsxwr,466.0
700060,xqqqwq,204998,squzzy,717.0
281925,syrzsv,752123,xvsrst,119.0
258650,svywvq,722611,xsswrr,827.0
455178,uvvrxy,746222,xuwsss,864.0
742114,xusrru,147674,ruxwxu,138.0
549991,vuzzzr,296607,szwwqx,666.0
213220,srtssq,198434,rzyutu,331.0
478160,uxyrwq,1050549,rqvqvuz,722.0
424427,usuusx,514529,vruvsz,948.0
347116,tuxrrw,569946,vwzzuw,908.0
662869,wwsywz,771625,xxrwsv,601.0
580170,vyqrxq,519144,vrzruu,473.0
766528,xwwvsy,328313,tsytrt,795.0
1016230,rqrwstq,938502,ztyvqs,204.0
767520,xwxvsq,1059682,rqvzwys,250.0
610910,wrqzrq,493826,uztysw,642.0
185055,ryvqvv,117963,rrxzwt,456.0
858925,yvyzsv,130676,rtqwxw,944.0
728896,xsyyzw,206042,sqwqus,280.0
222101,sssrqr,157493,rvxuzt,901.0
403364,uqttwu,808316,yqytrw,472.0
984957,zyuzvx,494134,uzurtu,874.0
596074,vzwqxu,917512,zrxvrs,24.0
391747,tzrxux,563074,vwtqxu,200.0
345162,tuvrws,963318,zwttry,866.0
172720,rxsxsq,287295,syxszv,418.0
298275,szysxv,411245,urrsuv,640.0
620122,wsqrss,573034,vxtqtu,235.0
130775,rtqxxv,1084185,rqyuryv,176.0
197217,rzxsrx,528749,vsyxuz,361.0
484345,uyutuv,899285,yzzsyv,111.0
322835,tssytv,608264,wqyswu,452.0
972638,zxswty,555212,vvvsrs,111.0
671206,wxrsqw,1095662,rqzvwws,525.0
833111,yttrrr,269681,swzwyr,58.0
307906,tqxzqw,1073993,rqxtzzt,551.0
779814,xxzyru,298530,szyvtq,964.0
620784,wsqxyu,395529,tzvvsz,891.0
106873,rqwyxt,682775,wysxxv,953.0
529982,vszzys,236091,stwqzr,308.0
386929,tywzsz,282803,sysyqt,205.0
984264,zyuswu,454972,uvuzxs,722.0
349831,tuzytr,844896,yuuyzw,827.0
911858,zrryvy,394506,tzuvqw,471.0
511328,vrrtsy,519041,vrzqur,38.0
976433,zxwutt,728972,xsyzxs,422.0
1090311,rqzqtrr,680293,wyqszt,868.0
301835,tqrytv,955154,zvvrvu,71.0
453306,uvttqw,1043019,rqutqrz,678.0
945629,zuvwsz,906723,zqwxst,505.0
916147,zrwrux,878430,yxyutq,543.0
646726,wuwxsw,359766,tvzxww,20.0
436051,utwqvr,1054074,rqvuqxu,865.0
832854,ytsyvu,786777,xywxxx,23.0
793649,xztwuz,1090528,rqzqvsy,232.0
431069,utrqwz,905366,zqvtww,560.0
810322,yrqtss,491822,uzryss,107.0
564787,vwuxyx,1076829,rqxwysz,42.0
543912,vutzrs,483961,uytzwr,763.0
824023,ysuqst,922823,zssyst,565.0
290707,szqxqx,140652,ruqwvs,644.0
991100,zzrrqq,164342,rwutus,432.0
345463,tuvuwt,401138,uqrrty,387.0
661617,wwrwrx,516644,vrwwuu,117.0
944244,zuusuu,585006,vyvqqw,971.0
630051,wtqqvr,264554,swuvvu,532.0
708873,xqyyxt,510441,vrquur,187.0
601332,wqrtts,555946,vvvzuw,274.0
574836,vxuytw,211470,srruxq,507.0
913832,zrtyts,1053897,rqvtyzx,820.0
625677,wsvwxx,661074,wwrqxu,354.0
1088477,rqyyuxx,1041577,rqurvxx,543.0
125246,rsvsuw,601560,wqrvwq,475.0
873425,yxtusv,888138,yyyrty,468.0
1057226,rqvxssw,322129,tssrsz,661.0
753195,xvtrzv,952382,zvstys,373.0
327756,tsxxvw,342772,tusxxs,708.0
689098,wyzqzy,836827,ytwysx,278.0
1005783,rqqvxyt,778557,xxyvvx,486.0
201552,sqrvvs,995621,zzvwsr,712.0
787182,xyxrys,247990,suxzzq,82.0
627240,wsxsuq,976511,zxwvrr,925.0
746864,xuwywu,1093243,rqztsut,349.0
455551,uvvvvr,927219,zsxsrz,818.0
340914,tuqzru,883274,yytsxu,131.0
812669,yrswwz,160792,rwqxzs,83.0
109484,rqzuyu,171388,rxrtyy,975.0
720535,xsqvtv,749033,xuzqtt,144.0
344486,tuuuyw,618055,wryqvv,697.0
577824,vxxysu,242957,suszvx,77.0
1042644,rquswuu,1005790,rqqvxzq,324.0
279794,sxzxzu,646636,wuwwtw,692.0
378114,txyrru,311063,trrqwt,422.0
906372,zqwtxs,1050318,rqvqtry,963.0
929685,zszwyv,935907,ztvzqx,56.0
1060436,rqwqutw,544217,vuusrx,440.0
813098,yrtqzy,238600,stywqq,48.0
221625,ssrwsv,660538,wwqvty,514.0
234909,stuzqz,1024345,rqsutuv,974.0
331323,ttrtst,220989,ssqzyz,481.0
764951,xwuzvr,447866,uuxyww,222.0
677452,wxxuvs,815466,yrvuww,403.0
215692,srvwzs,368079,twyqxz,409.0
243592,sutvzs,945195,zuvrzv,370.0
958109,zvyrqz,154605,rvuwqv,441.0
613504,wrtvqu,789263,xyzswt,680.0
389641,tyzwur,227064,ssxqwu,442.0
904783,zquxyt,689070,wyzqxq,742.0
881040,yyrquq,250734,svqxtu,771.0
206639,sqwwtz,1086335,rqywttv,575.0
876670,yxwwxq,706918,xqwzry,625.0
326793,tswxzt,964518,zwuvry,777.0
655432,wvvuts,637542,wtxvus,709.0
612360,wrstwq,1007830,rqqxytq,569.0
985702,zyvxqs,514220,vrussq,120.0
254939,svuztz,529271,vszsxr,898.0
690700,wzqxqq,618760,wryxwq,799.0
782510,xysvrq,715839,xrvytz,257.0
887945,yyxzuv,841561,yurvwr,276.0
1072587,rqxsvyx,132516,rtsvrw,71.0
938260,ztyswq,351133,tvrrtt,120.0
272241,sxssur,691482,wzruys,102.0
1077522,rqxxvss,756502,xvwvqs,177.0
112391,rrstzr,282243,syssut,214.0
145839,ruvytz,878198,yxyrzy,224.0
315956,trvzvw,127488,rsxuyy,294.0
417407,urxuqx,251428,svrusy,528.0
112537,rrsvtx,613970,wrtzxq,620.0
715339,xrvttz,920566,zsqvww,654.0
460964,uwqzwu,126315,rswtrv,698.0
142015,rusqrv,883708,yytxqy,238.0
262259,swssvz,572718,vxsxry,781.0
997531,zzxvtr,870849,yxqyuz,865.0
258393,svytzt,298361,szytwr,270.0
250274,svqsxu,196939,rzwztz,469.0
194780,rzuxyq,463276,uwtsxw,119.0
300763,tqqxwt,217484,srxuyu,428.0
944659,zuuwvz,652311,wvstrr,837.0
1004529,rqquvsz,826704,yswxqu,47.0
564284,vwusyu,782472,xysuxs,775.0
750904,xvqzqu,996810,zzwyrq,832.0
927899,zsxyzz,247683,suxwyt,411.0
925286,zsvsyw,1008477,rqqyuxx,695.0
605457,wqvuvx,766082,xwwqys,773.0
224468,ssuuwy,174841,rxuyur,455.0
945340,zuvtuq,161779,rwrxxz,379.0
444991,uuuzzr,952175,zvsrxv,59.0
1016183,rqrwryt,1087696,rqyxwzw,395.0
1007022,rqqxqss,926607,zswwqx,631.0
750756,xvqxvw,302362,tqstws,842.0
107699,rqxwzz,495283,uzvsyt,609.0
398677,tzywxx,963318,zwttry,989.0
751654,xvrwvu,512461,vrsuwr,168.0
244581,suuvyr,940945,zuqzuv,803.0
1040014,rquqqru,187358,ryxtvy,166.0
173874,rxtyxu,766394,xwwtzu,500.0
192102,rzsrqs,651494,wvruzu,210.0
280778,syqxxy,962778,zwsxxy,797.0
130657,rtqwvx,588656,vyywvw,103.0
767388,xwxtyy,662395,wwstzv,709.0
728612,xsywrs,848916,yuyzrw,500.0
453919,uvtzrz,911495,zrruzv,835.0
976410,zxwurq,217357,srxtvx,755.0
724601,xsuwqr,573866,vxtyww,684.0
905549,zqvvuz,1039744,rqtzxuu,243.0
619529,wrzvsz,700674,xqqwxu,683.0
434747,utuxux,555201,vvvsqr,184.0
829364,ysztwu,840856,yuqyvw,600.0
268612,swywrs,631891,wtryzr,78.0
218629,srywsz,1035887,rqtvyyx,609.0
891886,yzryyw,474071,uxuqxr,511.0
706125,xqwrsv,346230,tuwstq,752.0
1008273,rqqysxt,966310,zwwtrq,586.0
713801,xrtyqr,327669,tsxwwz,827.0
629501,wszvqr,274781,sxuxyr,763.0
902661,zqswwr,970148,zxqruy,392.0
466974,uwwzxu,654090,wvuqzq,425.0
669885,wwzyyv,918050,zryqvq,935.0
435367,utvtwx,123262,rstsws,897.0
155693,rvvwzt,1079721,rqxzxsr,908.0
100834,rqqytu,488445,uyyuuv,20.0
291485,szruyv,534964,vtuzwu,292.0
548246,vuysuw,1084933,rqyuztt,440.0
977747,zxxxux,775497,xxvuzx,94.0
861481,ywruyr,104626,rquwsw,545.0
823029,ystqsz,478460,uxyuwq,132.0
441845,uuryuv,986034,zywqtu,724.0
131728,rtrxsy,886267,yywswx,978.0
554867,vvuywx,195907,rzvzqx,788.0
410816,urqyrw,520998,vsqzzy,135.0
569575,vwzvxv,892867,yzsywx,979.0
603640,wqtwuq,983169,zytrwz,781.0
777601,xxxwqr,327998,tsxzzy,472.0
470118,uxqrry,1016412,rqrwurs,758.0
291995,szrzzv,211722,srrxss,793.0
509543,vqzvut,188891,ryyyzr,951.0
700664,xqqwwu,306578,tqwvxy,35.0
504985,vquzyv,1078929,rqxyzsz,164.0
524803,vsuyqt,1009389,rqqztyz,425.0
663917,wwtzrx,633436,wttutw,494.0
129444,rszuuu,519133,vrzrtt,134.0
883987,yytzyx,541730,vurxtq,583.0
620843,wsqyut,649159,wuzrvz,908.0
220958,ssqzvy,613798,wrtxzy,778.0
650022,wvqqss,353115,tvtrrv,434.0
509303,vqztqt,743391,xuttzr,309.0
385965,tyvzwv,725922,xsvzss,395.0
457985,uvxzyv,727929,xsxzsz,525.0
1039921,rqtzzsr,489269,uyzswz,111.0
679689,wxzwyz,661871,wwryxr,309.0
104139,rqurtz,522839,vssytz,800.0
808667,yqywwx,1077421,rqxxusr,94.0
838966,ytyzww,955883,zvvyyt,106.0
736404,xtwuqu,1027866,rqsxyww,151.0
1046430,rquwutq,416779,urwxxz,634.0
635039,wtvqtz,213129,srtrsz,516.0
117224,rrxssu,1064808,rqwuyqy,993.0
210719,srqxrz,798057,xzyqvx,951.0
866227,ywwssx,576398,vxwtzy,408.0
544124,vuursu,953460,zvtuwq,691.0
1005923,rqqvzst,423785,ustxyv,33.0
681684,wyrwyu,628593,wsyvzt,805.0
1008765,rqqyxwv,261786,swrxyw,248.0
446154,uuwrvu,184912,ryuzrs,369.0
954414,zvuuru,650321,wvqtsr,446.0
782966,xyszww,975733,zxvxtt,174.0
441197,uurrzx,905645,zqvwuv,415.0
602587,wqsvyx,612078,wrsqxy,565.0
935912,ztvzrs,192980,rzszyq,151.0
805189,yqvryz,428657,usywvx,882.0
943846,zutyuw,100236,rqqstw,659.0
341411,tururr,529316,vsztrw,380.0
836615,ytwwrv,187078,ryxqxy,587.0
786616,xywwrw,251964,svrzwu,703.0
1072980,rqxszyq,841822,yuryss,407.0
811404,yrruqu,179779,rxzxxz,398.0
1058755,rqvyxvv,698120,wzyrsq,646.0
435487,utvuyx,767950,xwxzvq,17.0
247844,suxyuu,189353,ryztvt,673.0
926688,zswwyy,1078124,rqxyrsu,970.0
968154,zwyrvu,293590,sztvzq,527.0
275868,sxvywy,1003367,rqqttwx,538.0
468630,uwywtq,222132,sssrts,896.0
907227,zqxssx,101706,rqrxqw,767.0
496757,uzwxvx,445240,uuvsuq,418.0
466884,uwwyyu,757784,xvxxyu,831.0
199223,rzzsst,279169,sxzrwz,502.0
122133,rssrtt,177763,rxxxwt,716.0
1010737,rqrqxtx,471563,uxrvwt,164.0
704158,xqurvy,994147,zzurux,112.0
240563,suqvwt,367278,twxsxy,240.0
206098,sqwqzy,984464,zyuuwu,55.0
753793,xvtxzt,160755,rwqxvv,178.0
334080,ttuqyq,256711,svwxrr,788.0
748175,xuyrxv,437872,utxyxs,422.0
461358,uwrtvy,602963,wqszwt,810.0
708215,xqysrv,336424,ttwusu,407.0
345546,tuvvuw,470879,uxqyxz,24.0
771645,xxrwuv,1069811,rqwzyrr,72.0
268912,swyzrs,733647,xttwux,581.0
721961,xsrzwr,469154,uwzrvu,706.0
405833,uqvytt,119600,rrzwqq,152.0
779472,xxzuxs,897434,yzxutu,316.0
1007729,rqqxxsz,997723,zzxxst,747.0
672440,wxsuuq,1037802,rqtxyqs,888.0
870641,yxqwur,236105,stwrqv,913.0
306070,tqwqxq,985686,zyvwyw,873.0
902257,zqssvx,654840,wvuyuq,98.0
255221,svvssr,694279,wzusxz,57.0
609982,wqzzys,539021,vtzqsr,716.0
478861,uxyywr,637485,wtxuyv,931.0
315775,trvxxv,319786,trzxyw,300.0
228197,ssyrzx,762569,xwsvwz,747.0
460464,uwquwu,505749,vqvxuz,326.0
500789,vqqxyz,878610,yxywrq,330.0
1099211,rqzzsrr,827051,ysxqvr,630.0
954988,zvuzyy,216254,srwsvu,956.0
178730,rxyxtq,263354,swttvu,300.0
992973,zzszxt,759460,xvzuwq,17.0
440018,uuqqry,250882,svqyys,843.0
785230,xyvstq,1038007,rqtyqqx,931.0
794031,xzuqtr,455735,uvvxtv,291.0
1015842,rqrvyus,1066894,rqwwyzu,25.0
835502,ytvvqs,1038266,rqtysww,311.0
748249,xuysuz,140030,ruqqtq,706.0
